song_cluster_id,grouping_key,mood_party,mood_aggressive,mood_happy,mood_sad,mood_relaxed,genre_ros,timbre,bpm,danceability,submission_offset,tuning_frequency,tuning_equal_tempered_deviation,lyrics_text,作詞,作曲,製作,編曲,track_name,duration_ms,artist_credit,album_title,release_date,release_group_mbid,release_group_mbid.1,ai_theme,ai_sentiment,ai_notes,recording_mbid,recording_mbid.1,super_theme,recording_duration_ms,artist_credit_name,isrcs,release_mbids,work_titles,work_mbids,videoId,url,viewCount,likeCount,commentCount,publishedAt,description,tags,categoryId,yt_duration,track_id,popularity,normalized_key,combined_key,consolidated_album_title,release_year
462,e4dff907-a15c-479e-83fb-fafbedb44cc7 | 王子公主|| | 王子公主||信仰,not_party,not_aggressive,not_happy,sad,relaxed,jaz,bright,,not_danceable,0.0,441.272583,0.01762683317,,,,,,王子公主,229000,張信哲,信仰,,76787f5a-71de-3679-8f8d-54b725f73760,76787f5a-71de-3679-8f8d-54b725f73760,,,,e4dff907-a15c-479e-83fb-fafbedb44cc7,,,229000,張信哲,,b46df7d1-964c-47ff-89db-48ccab83765e,,,n5C_Gf7OPsI,https://www.youtube.com/watch?v=n5C_Gf7OPsI,31547,127,0,2017-07-10T08:38:39Z,"Provided to YouTube by YOYOROCK

王子公主 · 張信哲

信仰

℗ 潮水音樂有限公司

Released on: 2000-05-31

Auto-generated by YouTube.","張信哲,信仰,王子公主",10.0,PT3M48S,52sxmlku7sTUA84KkvpZ1l,24,王子公主,C minor,信仰,2000
463,e51422c1-0dab-4fef-91dc-c0392a783071,,,,,,,,,,,,,,,,,,人啊(Live),,,声生不息·宝岛季 第10期,,,,,,,e51422c1-0dab-4fef-91dc-c0392a783071,,,263423,張信哲,,1a8ceca3-b51e-45b4-af57-5c5acfa18f2a,,,,,,,,,,,,,,,人啊live,,声生不息·宝岛季 第10期,
464,e76e1656-187a-4ac3-a3be-52a216c1de67 | 让我忘记你的脸||永恒金曲 影音典藏精选,,,,,,,,,,,,,"我的朋友對我說 美麗的女子容易變
初嚐愛情滋味的我什麼都聽不見
曾經在夢裡喊妳千百遍 在夢裡凝視妳的眼
為何妳對我的溫柔 視而不見
啊...啊... 我所見過最美麗的容顏
啊...啊... 為何推我向痛苦深淵
讓我忘記你的臉 讓我忘記你的臉
不看見 但願從此忘了往事 而擁有明天
不能再好像從前 以為妳會出現在轉眼之間
不看見 決定好好安排自己 去面對明天
不能再輕信諾言 什麼海誓山盟直到永遠
愛情好似雲煙
我的朋友對我說 美麗的女子容易變
初嚐愛情滋味的我什麼都聽不見
曾經在夢裡喊妳千百遍 在夢裡凝視妳的眼
為何妳對我的溫柔 視而不見
啊......啊...... 總是難忘記最後纏綿
啊......啊...... 哪裡來的這許多懷念
每天煩我千百遍 每天煩我千百遍
不看見 但願從此忘了往事 而擁有明天
不能再好像從前 以為妳會出現在轉眼之間
不看見 決定好好安排自己 去面對明天
不能再輕信諾言 什麼海誓山盟直到永遠
不看見 決定好好安排自己 去面對明天
不能再輕信諾言 什麼海誓山盟直到永遠
愛情好似雲煙",李宗盛     作曲：李宗盛,,,,让我忘记你的脸,211334,張信哲,永恒金曲 影音典藏精选,,6468f778-de86-4781-b53f-2f6bde3644d5,6468f778-de86-4781-b53f-2f6bde3644d5,失戀的痛苦、對逝去愛情的告別與自我振作。,憂鬱、痛苦、以及試圖擺脫過去的堅決意志。,這首歌是典型的張信哲式情歌，描寫了初戀受挫後的劇烈痛苦與自我掙扎。歌詞結構清晰，從對美麗容顏的迷戀轉向被背叛的憤怒與絕望（「為何推我向痛苦深淵」）。雖然缺乏音訊數據，但從歌詞中反覆出現的「讓我忘記你的臉」和「決定好好安排自己」可見，情緒從極度憂鬱逐漸轉向堅定的自我療癒。歌詞中對「海誓山盟」的否定，總結了愛情如「雲煙」的幻滅感，強調了主角從天真到覺醒的成長過程。,e76e1656-187a-4ac3-a3be-52a216c1de67,,Love_Loss,211334,張信哲,,d89ebf36-6009-491b-aa7b-426bc3512eb3,,,,,,,,,,,,,,,让我忘记你的脸,,永恒金曲 影音典藏精选,2014
465,e7739c68-315f-4bfb-a2b6-57d93d5ee8a9 | 最傷心是誰 (粵)||深情,,,,,,,,,,,,,,,,,,最傷心是誰 (粵),332000,張信哲,"情歌精選, 收藏精選, 深情 | 深情, 深情, 收藏精選, 情歌精選 | 深情",,6f3ba348-d30e-3bd4-8c12-d0545bfd07e4,6f3ba348-d30e-3bd4-8c12-d0545bfd07e4,,,,e7739c68-315f-4bfb-a2b6-57d93d5ee8a9,,,332000,張信哲,,"5c9fb70e-c938-4d6a-8947-f88c060f2f7d, f27ca6f5-7b2c-4fab-a58f-bab573733454, 900f7573-a346-445d-90dd-7727a0d267ce, 0906972a-5d34-42d3-b602-fa30ddb5414c | f27ca6f5-7b2c-4fab-a58f-bab573733454, 5c9fb70e-c938-4d6a-8947-f88c060f2f7d, 0906972a-5d34-42d3-b602-fa30ddb5414c, 900f7573-a346-445d-90dd-7727a0d267ce",,,,,,,,,,,,,,,最傷心是誰粵,,深情,1996
466,e7bd9e67-b59a-4429-a8d5-a5cf6613b287 | 跳針的唱片||永恆金曲 影音典藏精選 | 跳針的唱片||醉心,not_party,not_aggressive,happy,not_sad,relaxed,pop,bright,,danceable,0.0,434.1931152,0.1145308167,,,,,,跳針的唱片,258000,張信哲,"永恆金曲 影音典藏精選 | 醉心 | 醉心 | 醉心, 醉心",1995-08-01,09aea67f-0b0e-38a6-9f75-76e39df15bd0,09aea67f-0b0e-38a6-9f75-76e39df15bd0,,,,e7bd9e67-b59a-4429-a8d5-a5cf6613b287,,,258000,張信哲,,"226df8ba-f05a-3f37-a566-6d80dcb341c9, 80125dc1-2a8a-4551-904a-5942d78ac0e1 | 80125dc1-2a8a-4551-904a-5942d78ac0e1, 226df8ba-f05a-3f37-a566-6d80dcb341c9",,,,,,,,,,,,,2sNvg82ZvLCuFL3n8MjVJN,9,跳針的唱片,F major,永恆金曲 影音典藏精選,1995
467,e7c8bfb4-005f-4dc0-90d3-4eae9b9a1977 | 一個美麗的傳說|| | 一個美麗的傳說||雪國八月,,,,,,,,,,,,,"在那天 在昨天 怎麼會碰見
願這天 願每天 星光鋪滿天
下個彎 下秒鐘 可否再遇見
她彷似是個美麗傳言
剛開始兩方都有意 其實也不知哪天終結
但怕有一天 諾言的真摯 變做背叛懷疑
偏偏一切都總會變 無辦法擔保各不相欠
願看開一點 光陰似亂箭 世界轉太快那個不變
在那天 在昨天 怎麼會碰見
願這天 願每天 星光鋪滿天
下個彎 下秒鐘 可否再遇見
她彷似是個美麗傳言
今天相處一天如年 還是我跟她已經生厭
但說起分手 未明怎可以 棄掉往日情誼
偏偏一切都總會變 無辦法擔保各不相欠
願看開一點 光陰似亂箭 世界轉太快那個不變
在那天 在昨天 怎麼會碰見
願這天 願每天 星光鋪滿天
下個彎 下秒鐘 可否再遇見
她彷似是個美麗傳言
一生幾個像她擦身過
未清楚 哪個算最愛一個
在那天 在昨天 怎麼會碰見
願這天 願每天 星光鋪滿天
下個彎 下秒鐘 可否再遇見
她彷似是個美麗傳言
在那天 在昨天 怎麼會碰見
願這天 願每天 走得灑脫點
下個彎 下秒鐘 可否再遇見
她都會是個美麗傳言
她都會是個美麗傳言",郭薾多     作曲：陳偉炫,,,,一個美麗的傳說,213000,張信哲,"雪國八月 | 雪國八月, 雪国八月",,40b6080c-99b9-34d7-b6a3-fca15a7a1996,40b6080c-99b9-34d7-b6a3-fca15a7a1996,愛情的短暫與無常，對美好邂逅的懷念及對變化的無奈接受。,憂鬱、反思、無奈與對美好記憶的眷戀。,歌詞將這段邂逅視為「美麗傳言」，強調其夢幻與短暫性。結構上，重複的追問（「怎麼會碰見」、「可否再遇見」）強化了主角對緣分的不確定感與追憶。詞中核心在於對愛情的真摯渴望，與對「偏偏一切都總會變」的宿命式理解之間的掙扎。詩句「光陰似亂箭」生動描繪了時間的無情。結尾從期盼重逢轉為「走得灑脫點」，體現了主角最終選擇了無奈的釋懷與灑脫。由於缺乏音訊數據，分析僅基於文本，確認這是一首充滿哲學思辨和憂鬱基調的經典情歌。,e7c8bfb4-005f-4dc0-90d3-4eae9b9a1977,,Love_Loss,213000,張信哲,,"7b10bd21-82ec-4059-b1a4-d182a44e042b, 617453a9-dda4-4cb6-8a4f-2531ae8fce65",,,LO34tPlkF8M,https://www.youtube.com/watch?v=LO34tPlkF8M,5726,16,0,2015-06-23T14:23:49Z,"Provided to YouTube by Emperor Entertainment Group

一個美麗的傳說 · 張信哲

雪國八月

Released on: 2007-09-10

Auto-generated by YouTube.","張信哲,雪國八月,一個美麗的傳說",10.0,PT3M35S,6oVuEnZf47ImwCJvSZ2UsS,2,一個美麗的傳說,,雪國八月,2007
468,e85b03e2-b49e-4920-8e0c-8b7fb23e2bc5 | 守候|| | 守候||属于 | 守候||屬於,,,,,,,,,,,,,"忙碌街道燈火後
樹葉被冷風打落
有人行色匆匆獨自走
有人互相依偎手牽手
小巷留的那盞燈
你還在等待的某個人
映在腦海中每秒每分
你還記得會有多少疼
心頭 早已不在意那些淚痕
唯獨記得那一吻深深
誰沒有縱情的愛過 誰能為誰守候
誰不曾撕心的痛過 誰能真被挽留
卸下吧過去的所有 只想要跟你走
啊 越過深秋
想陪你往前走 只要你回過身 守候
忙碌街道燈火後
樹葉被冷風打落
有人行色匆匆獨自走
有人互相依偎手牽手
心頭後 早已不在意那些淚痕
唯獨記得那一吻深深
誰沒有縱情的愛過 誰能為誰守候
誰不曾撕心的痛過 誰能真被挽留
卸下吧過去的所有 只想要跟你走
啊 越過深秋
請給我勇氣一路往前走
或許有暴風 未必遇見彩虹
只要能彼此牽起手
就會有力氣重來 哪怕是從頭
誰沒有縱情的愛過 誰能為誰守候
誰不曾撕心的痛過 誰能真被挽留
卸下吧過去的所有 只想要跟你走
啊 越過深秋
想陪你往前走 只要你回過身 守候",南汐,PARK KEUNTAE/CHOI HANSOL/MUN XION/KIM TAEHYUN,,,守候,226026,張信哲,属于 | 屬於,,67e4b0bf-3d15-4ada-a759-f0f0b7628f5d,67e4b0bf-3d15-4ada-a759-f0f0b7628f5d,堅定的愛情承諾與對過往傷痛的釋懷，強調真愛是主動的守候與前行。,初始帶有都會的疏離與憂傷，隨後轉化為對未來關係的堅定決心與希望。,歌詞以忙碌街道與冷風打落的樹葉開場，營造出都會中孤獨與依偎並存的反思氛圍。核心主題圍繞著「守候」的重量，透過「誰沒有縱情的愛過」等排比句式，將個人的情感痛苦提升為普世的愛情哲學。敘事弧線清晰，從對過去淚痕的釋懷，到對未來不確定性（「或許有暴風 未必遇見彩虹」）的勇敢承擔。這首歌將守候定義為一種主動的選擇，即「卸下吧過去的所有，只想要跟你走」。由於缺乏音訊數據，無法判斷旋律是否增強了歌詞的悲愴或希望感，但從文本結構來看，歌詞的設計是為了從沉痛的回憶走向堅定的承諾，極適合張信哲細膩且富有層次的聲線來詮釋這種情感的轉折與力量。,e85b03e2-b49e-4920-8e0c-8b7fb23e2bc5,,Love_Loss,226026,張信哲,,39526b06-d038-45e5-a6f5-f8b004f8362e,,,wqNlJ3aEqd4,https://www.youtube.com/watch?v=wqNlJ3aEqd4,22383,129,0,2025-08-12T02:17:03Z,"Provided to YouTube by YOYOROCK

守候 · 張信哲

屬於

℗ Tide Music CO., Ltd

Released on: 2025-08-12

Auto-generated by YouTube.","張信哲,屬於,守候",10.0,PT3M47S,7e4TQqPSP6RirBsIiqdXAc,28,守候,,屬於,
469,e88481d6-2ba8-42bc-92f7-eec5d682ed47 | 捨不得對不起|| | 捨不得對不起||我好想,not_party,not_aggressive,happy,sad,relaxed,rhy,bright,,not_danceable,0.0,441.5275574,0.0141762821,,,,,,捨不得對不起,294000,張信哲,我好想,,ce5656fc-8111-3de4-adc5-0dcb85b6c763,ce5656fc-8111-3de4-adc5-0dcb85b6c763,,,,e88481d6-2ba8-42bc-92f7-eec5d682ed47,,,294000,張信哲,,4e431705-b76f-4a88-ab06-0f68608c9bdb,,,8pTC5CZQF6c,https://www.youtube.com/watch?v=8pTC5CZQF6c,4362,15,0,2017-07-10T08:33:29Z,"Provided to YouTube by YOYOROCK

捨不得對不起 · 張信哲

我好想

℗ 潮水音樂有限公司

Released on: 2001-12-05

Auto-generated by YouTube.","張信哲,我好想,捨不得對不起",10.0,PT4M55S,6yIFHFdrlui6cX4V5Q3tQi,6,捨不得對不起,G# major,我好想,2001
470,e8bdbe2e-524f-45eb-823d-288cbf2b929a | 空出來的時間剛好拿來寂寞|| | 空出來的時間剛好拿來寂寞||空出來的時間,,,,,,,,,,,,,"誰丟的煙蒂在路邊求救
雙人床它是天堂卻著火
愛很難見好就收
搖下車窗風哭得很兇
房子裏堆滿裝忙的理由
快樂是銀貨兩訖 的結果
現在不流行低頭
每個人都想拋售剩餘 的感動
空出來的時間 剛好拿來寂寞
我像個透明人展示在街頭
冷眼看莫名的數落
慢慢侵略了生活
突然就不奢望 所有人懂
空出來的時間 剛好拿來寂寞
誰都別來想決定我要什麼
懶得跟所有人溝通 反正說了也不懂
習慣一個人走 讓我不灑脫
誰丟的煙蒂在路邊求救
雙人床它是天堂卻著火
愛很難見好就收
搖下車窗風哭得很兇
房子裏堆滿裝忙的理由
快樂是銀貨兩訖 的結果
現在不流行低頭
每個人都想拋售剩餘 的感動
空出來的時間 剛好拿來寂寞
我像個透明人展示在街頭
冷眼看莫名的數落
慢慢侵略了生活
突然就不奢望所有人懂
空出來的時間 剛好拿來寂寞
誰都別來想決定我要什麼
懶得跟所有人溝通 反正說了也不懂
習慣一個人走 讓我
空出來的時間 剛好拿來寂寞
誰都別來想決定我要什麼
懶得跟所有人溝通 反正說了也不懂
習慣一個人走 讓我
不灑脫",何啟弘     作曲：蕭恆嘉,,,,空出來的時間剛好拿來寂寞,233960,張信哲,空出來的時間,,791c42a8-448d-410d-9105-160583a78cff,791c42a8-448d-410d-9105-160583a78cff,現代社會中的情感疏離與對孤獨的自我接納。,憂鬱、反思、無奈的自我放逐。,歌詞深刻描繪了都市人面對情感耗竭後的麻木與疏離。從「雙人床它是天堂卻著火」到「快樂是銀貨兩訖的結果」，揭示了愛情與人際關係的交易性與脆弱。主角將「空出來的時間」主動用於「寂寞」，這是一種成熟但無奈的選擇，代表對外界溝通與理解的徹底放棄（「懶得跟所有人溝通 反正說了也不懂」）。這種主動擁抱孤獨的姿態，是張信哲歌曲中少見的、帶有社會批判性的「反情歌」視角，展現了極強的自我意識和對世俗眼光的冷眼旁觀。由於缺乏音訊數據，無法判斷旋律是否增強了歌詞的冷靜與疏離感，但單從文字來看，其情緒強度是極高的，充滿了對現代生活虛偽的厭倦。,e8bdbe2e-524f-45eb-823d-288cbf2b929a,,Love_Loss,233960,張信哲,,2517bb91-8487-4283-8729-d54bfc8c28c5,,,6i-D_eG5CkM,https://www.youtube.com/watch?v=6i-D_eG5CkM,14209,37,0,2017-07-10T09:48:16Z,"Provided to YouTube by YOYOROCK

空出來的時間剛好拿來寂寞 · 張信哲

空出來的時間

℗ 潮水音樂有限公司

Released on: 2012-12-12

Auto-generated by YouTube.","張信哲,空出來的時間,空出來的時間剛好拿來寂寞",10.0,PT3M54S,73bZnXi6nnSev3pade0gYy,9,空出來的時間剛好拿來寂寞,,空出來的時間,2012
471,e9b72fbd-fed4-49e9-94d2-418350b43c49,,,,,,,,,,,,,,,,,,沉默的两个人 (instrumental),,,有歌2024 第3期,,,,,,,e9b72fbd-fed4-49e9-94d2-418350b43c49,,,256508,张信哲 & 刘凤瑶,CNUM72400563,3529b363-faed-4b7a-8d4a-3b8f8f4e6b22,,,,,,,,,,,,,,,沉默的两个人instrumental,,有歌2024 第3期,
472,ebad8ebc-7f9f-49b7-a2ad-a97d1aa22edf,,,,,,,,,,,,,,,,,,连名带姓 (live),,,天赐的声音第二季 第7期,,,,,,,ebad8ebc-7f9f-49b7-a2ad-a97d1aa22edf,,,305070,张信哲 & 陈卓璇,,2e35351e-36f5-4935-9f2f-b23b81a381ce,,,,,,,,,,,,,,,连名带姓live,,天赐的声音第二季 第7期,
473,ec757476-5bdb-49f7-84ff-f4758d2d82f8 | 寂寞的冬||忘記,,,,,,,,,,,,,,,,,,寂寞的冬,279000,張信哲,"忘記 | 忘記 | 忘記, 忘記",1989-11-01,3348b035-bdb2-3072-bfe7-a3c1c83b32f7,3348b035-bdb2-3072-bfe7-a3c1c83b32f7,,,,ec757476-5bdb-49f7-84ff-f4758d2d82f8,,,279000,張信哲,,"996d1950-10b6-31ff-8319-d05681ebee92, d1c60c4a-277f-4a00-8a41-5ae620951014 | d1c60c4a-277f-4a00-8a41-5ae620951014, 996d1950-10b6-31ff-8319-d05681ebee92",,,,,,,,,,,,,,,寂寞的冬,,忘記,1989
474,ecb768fb-9745-4f51-bd94-461c4ce5f45c | 一人沉默|| | 一人沉默||属于,,,,,,,,,,,,,"這雨下得 也都算時候
襯托我們故事最後 沒寫完的夢
愛的面容 並非只有一種
痛得刻骨銘心 也不見得就懂
有過你 懂得我 哪還有資格去說
彼此兩顆心不曾 交錯
殘存的溫柔別保留
無聲的默契別信奉
告別後就別再執著 說過的承諾
若有天 又想起我已經 不在你左右
別用眼淚來懷念我
適應著一人的沉默
都好過兩個人寂寞
別讓這遺憾把 我們彼此掏空
如果又 被什麼 畫面給觸動
答應我你會記得一笑帶過
愛的面容 並非只有一種
痛得刻骨銘心 也不見得就懂
有過你 懂得我 哪還有資格去說
彼此兩顆心只剩 錯過
適應著 一人的沉默
都好過 兩個人寂寞
別讓這遺憾把 我們彼此掏空
如果又 被什麼 畫面給觸動
答應我你會記得一笑帶過
殘存的溫柔別保留
無聲的默契別信奉
告別後就別再執著 說過的承諾
若有天 又想起我已經 不在你左右
別用眼淚來懷念我
適應著 一人的沉默
都好過 兩個人寂寞
別讓這遺憾把 我們彼此掏空
如果又 被什麼 畫面給觸動
答應我你會記得 一笑帶過",徐暐翔 Vash Hsu,巫孟儒／徐暐翔 Vash Hsu,,,一人沉默,277880,張信哲,属于,,67e4b0bf-3d15-4ada-a759-f0f0b7628f5d,67e4b0bf-3d15-4ada-a759-f0f0b7628f5d,成熟地接受分離與放手，選擇獨處而非共有的寂寞。,反思、釋然、帶有克制的憂鬱。,歌詞展現了高度的成熟與理性，將情感的痛苦昇華為對關係本質的理解。核心觀點「一人的沉默都好過兩個人寂寞」是張信哲情歌中少見的、強調自我療癒和界限的哲學。它超越了單純的失戀悲傷，轉而聚焦於如何以最不傷害彼此的方式結束和記憶這段關係。要求對方「一笑帶過」的結尾，體現了對逝去愛情的最大溫柔與尊重。由於缺乏音訊數據，無法判斷其調性是增強還是矛盾，但根據歌詞內容，預期張信哲會以其標誌性的內斂唱腔，將這種複雜的、理性的悲傷感傳達出來，達到情感上的reinforcing效果。,ecb768fb-9745-4f51-bd94-461c4ce5f45c,,Love_Loss,277880,張信哲,,39526b06-d038-45e5-a6f5-f8b004f8362e,,,QrJmqTPHqOs,https://www.youtube.com/watch?v=QrJmqTPHqOs,17323,151,0,2025-08-12T02:17:03Z,"Provided to YouTube by YOYOROCK

一人沉默 · 張信哲

屬於

℗ Tide Music CO., Ltd

Released on: 2025-08-12

Auto-generated by YouTube.","張信哲,屬於,一人沉默",10.0,PT4M38S,,,一人沉默,,属于,2025
475,ed22a2a2-450a-4ff7-8b8b-b67d36c0848d | 你是唯一||從開始到現在,not_party,not_aggressive,happy,not_sad,relaxed,pop,bright,,not_danceable,0.0,434.1931152,0.2248393297,,,,,,你是唯一,267000,張信哲,從開始到現在,,b5e6d826-2e4d-3a1e-9a92-5b542be34937,b5e6d826-2e4d-3a1e-9a92-5b542be34937,,,,ed22a2a2-450a-4ff7-8b8b-b67d36c0848d,,,267000,張信哲,,a5d50e91-c7b6-435a-8beb-af6b8bf42b44,,,,,,,,,,,,,,,你是唯一,F major,從開始到現在,2002
476,ed81b369-42a0-4cdf-a829-c5393104d4e9 | 敘述|| | 敘述||擁恆,,,,,,,,,,,,,"我一個人 和自己聊天
一杯紅酒 陪時間沈澱
有時候迷失會比解釋還要完全
我習慣 這種語言
受罪 是緩和情緒的心懷不軌
收斂 是原諒感情的意外毀滅
面對 是接受生活有時夠頹廢
告別 是因為幸福的事要迎接
慢慢的飛 迫降別的愛戀
然後再跟自己推翻直覺
把世界放到一邊
我ㄧ個人 和自己擦肩
白天親密 夜晚就疏遠
就讓那鏡子裡的表情有些區別
我習慣這種發現
我一個人 和自己聊天
一杯紅酒 陪時間沈澱
有時候迷失會比解釋還要完全
我習慣 這種語言
我一個人 和自己擦肩
白天親密 夜晚就疏遠
就讓那鏡子裡的表情有些區別
我習慣 這種發現
我一個人 和自己聊天",,,,,敘述,235000,張信哲,擁恆,,c6b74db4-a07e-43c0-88d6-2f0551df9b9b,c6b74db4-a07e-43c0-88d6-2f0551df9b9b,內省與自我和解：在孤獨中尋求情緒的平衡和成長，並接受複雜的自我關係。,內斂、反思、帶有成熟的憂鬱感與接受度。,歌詞細膩地描繪了主角與自我進行複雜對話的過程，將孤獨視為一種必要的「語言」和「習慣」。主角在紅酒與時間的沉澱中，探討了迷失、受罪、收斂等情緒處理機制，並將告別視為迎接幸福的前奏。歌詞中「白天親密 夜晚就疏遠」的比喻，展現了自我關係的矛盾與複雜性。由於缺乏音訊數據，無法判斷調性是否增強或矛盾於歌詞的內斂情緒，但從詞義上看，這是一首關於在自我拉扯中尋求平靜與迎接未來的成熟敘事詩。,ed81b369-42a0-4cdf-a829-c5393104d4e9,,Love_Loss,235000,張信哲,,f16222ee-3c30-4731-9bf5-69bf529da264,,,vaCynUUfX4U,https://www.youtube.com/watch?v=vaCynUUfX4U,13003,39,0,2020-06-09T02:45:21Z,"Provided to YouTube by YOYOROCK

敘述 · 張信哲

擁恆

℗ 潮水音樂有限公司

Released on: 2017-11-30

Auto-generated by YouTube.","張信哲,擁恆,敘述",10.0,PT3M56S,6uB7ENRUZBXJwbYg0T5GI1,20,敘述,,擁恆,2017
477,ef7c399b-05fc-4756-b507-6b2cec7aabb0 | 算|| | 算||雪國八月,,,,,,,,,,,,,"詞：林夕 曲：嚴勵行 演唱：張信哲
（前奏）
傷 當然也傷 但我表情毫不牽強
臨別也 拍合照相 彷似從前一樣
就當你走到了異鄉 各也生存塵世上
亦不想再發現他朝老了的色相
失戀唯有扮情願 怎可拿往事清算
連仇人仍未捨得結怨 曾相戀哪敢申冤
怎可能每事如願 失戀完繼續挑選
能隨緣才望得穿永遠 劇終總有過開端 有便算
（間奏）
想 當然也想 付上感情贏得景仰
原諒你 告別那刻 彷似逃亡一樣
任你去釋放你自己 我隻身重回天地
未必慘過我們一起看過的苦戲
失戀唯有扮情願 怎可拿往事清算
連仇人仍未捨得結怨 曾相戀哪敢申冤
怎可能每事如願 失戀完繼續挑選
能隨緣才望得穿永遠 劇終總有過開端 有便算
不與命運鬥氣 我沒有氣 讓你讚我好心地
他有力量愛你 我不怪你 和他 不需要比
嗚～～
失戀唯有扮情願 怎可拿往事清算
連仇人仍未捨得結怨 曾相戀哪敢申冤
怎可能每事如願 失戀完繼續挑選
能隨緣才望得穿永遠 劇終總有過開端 有便算
（結束）",林夕     作曲：嚴勵行,,,,算,244000,張信哲,"英皇精選2008, 雪國八月, 雪国八月 | 雪國八月, 雪国八月, 英皇精選2008 | 雪國八月",,40b6080c-99b9-34d7-b6a3-fca15a7a1996,40b6080c-99b9-34d7-b6a3-fca15a7a1996,失戀後的自我壓抑與認命; 以「隨緣」和「不爭」來合理化痛苦的心理防禦機制。,深沉且壓抑的憂鬱、無奈的認命、故作堅強的自我安慰。,林夕的詞作精準捕捉了張信哲情歌中常見的「高貴的受害者」形象。歌詞的核心是矛盾：主角不斷強調自己不傷心、不計較、不與命運鬥氣，甚至將分手視為「劇終總有過開端」，這是一種極端的自我麻醉和情感清算（「算」）。「失戀唯有扮情願」是全曲的基調，揭示了這種豁達背後是巨大的痛苦與隱忍。由於缺乏音訊數據，無法判斷旋律是否增強了這種壓抑感。若旋律是平靜且略帶悲傷的，則會完美強化歌詞中那種「連仇人仍未捨得結怨」的、將個人委屈昇華為大度的悲劇氛圍。,ef7c399b-05fc-4756-b507-6b2cec7aabb0,,Love_Loss,244000,張信哲,,"7b10bd21-82ec-4059-b1a4-d182a44e042b, 617453a9-dda4-4cb6-8a4f-2531ae8fce65, 8fbc5bed-b5aa-4f61-bfe9-8936246b1d81 | 7b10bd21-82ec-4059-b1a4-d182a44e042b, 8fbc5bed-b5aa-4f61-bfe9-8936246b1d81, 617453a9-dda4-4cb6-8a4f-2531ae8fce65",,,CSlCflLPnzg | H14Bfwj7HAA | S3KFfFUuIf0,https://www.youtube.com/watch?v=CSlCflLPnzg | https://www.youtube.com/watch?v=H14Bfwj7HAA | https://www.youtube.com/watch?v=S3KFfFUuIf0,105.0 | 167.0 | 7219.0,17.0 | 2.0,0,2015-01-23T14:21:04Z | 2017-02-19T20:46:01Z | 2022-09-27T07:38:48Z,"Provided to YouTube by Emperor Entertainment Group

算 · 張信哲

好歌典範

Released on: 2008-06-02

Auto-generated by YouTube. | Provided to YouTube by Emperor Entertainment Group

算 · 張信哲

英皇精選 2008

℗ 2008 EEG Music

Released on: 2008-08-28

Arrangers: JOHNNY YIM
Producer: 舒文@ZOO MUSIC
Composer: JOHNNY YIM
Lyricist: 林夕

Auto-generated by YouTube. | Provided to YouTube by Emperor Entertainment Group

算 · 張信哲

雪國八月

Released on: 2007-09-10

Auto-generated by YouTube.","張信哲,好歌典範,算 | 張信哲,英皇精選 2008,算 | 張信哲,雪國八月,算",10.0,PT4M5S,1YruU6TkCju7LEmuxnbbqR,4,算,,雪國八月,2007
478,f107e647-12d4-4b9e-9d87-fbf51dbce9a8,,,,,,,,,,,,,,,,,,神魂颠倒,,,来看我们的演唱会 第3期,,,,,,,f107e647-12d4-4b9e-9d87-fbf51dbce9a8,,,142090,"张信哲, 伍思凯, DP龙猪, 戴佩妮, 周蕙 & 江美琪",,b673fa85-b5bd-4e60-a229-0f30f57dddda,神魂颠倒,d940cb75-6cd7-4592-9b36-2c95e0ea03ff,,,,,,,,,,,,,神魂颠倒,,来看我们的演唱会 第3期,
479,f23df68f-aec6-4b5d-a750-75fc5a1554e5,,,,,,,,,,,,,,,,,,Monica,,,来看我们的演唱会 第3期,,,,,,,f23df68f-aec6-4b5d-a750-75fc5a1554e5,,,175454,"戴佩妮, 周蕙, 江美琪, 張信哲, 伍思凱 & DP龙猪",,b673fa85-b5bd-4e60-a229-0f30f57dddda,Monica,b5f9d40f-aee2-40d7-97ab-8e22a5943223,,,,,,,,,,,,,monica,,来看我们的演唱会 第3期,
480,f32c4d20-02eb-4904-b107-fc7295d1249c | fb3b1b8f-1572-48bf-b8d0-97587299c6bf | 过火||弦歌有你 | 过火||眼中的念旧,,,,,,,,,,,,,,,,,,过火,249160.0 | 300480.0,張信哲,弦歌有你 | 眼中的念旧,,176ca663-2f30-45a5-b51c-8e531779ee7e | ae186b79-e3f2-441d-8bc3-8a899af27578,176ca663-2f30-45a5-b51c-8e531779ee7e | ae186b79-e3f2-441d-8bc3-8a899af27578,,,,f32c4d20-02eb-4904-b107-fc7295d1249c | fb3b1b8f-1572-48bf-b8d0-97587299c6bf,,,249160.0 | 300480.0,張信哲,,5a372934-5370-4c7b-9443-629b69c96002 | db27ce28-761e-487e-8e83-f9a70b5188d3,,,,,,,,,,,,,,,过火,,眼中的念旧,2012
